animal_type,weight_kg,height_cm,age_years,number_of_friends,birth_date,birth_unix,color,can_fly,can_swim,can_run,watches_youtube,daily_food_grams,popularity_score,social_media
dog,14.166468938041753,84.00730114929628,4,7,2021-12-23,1640217600,green,False,False,False,False,91.64493685141235,9.250327368539383,Played with my favorite toy for TWO HOURS! INCREDIBLE DAY!
cat,4.122795772766496,93.7596635134639,3,2,2022-01-14,1642118400,red,False,True,True,False,88.60529162754253,6.673790329320134,My human thinks I can't open the food cabinet. They're so naive. #MissionImpossible
turtle,45.402291981369196,44.76772646527962,7,5,2018-12-04,1543881600,mixed,True,False,True,True,62.08129970865252,7.480626442974659,Still thinking about that lettuce from last week. Good times.
fish,18.856506390056847,70.49022343210564,19,2,2006-01-11,1136937600,blue,False,False,False,True,97.48677167169146,10.0,Watched 'Finding Nemo' for the 100th time. Still upset about the inaccurate portrayal of marine life. 🎬
cat,5.6931868648393165,96.99166652545635,3,2,2022-01-16,1642291200,red,True,True,True,False,94.97795437463995,6.272199544104764,"Watched them clean up my fur from the couch. Entertaining show, 4/10."
bird,22.515245790245405,70.54286705695931,8,9,2017-12-25,1514160000,green,True,True,False,False,88.19482020042365,10.0,Flying scenes in movies never get the aerodynamics right. #BadPhysics
dog,12.76993107836325,89.68387676411851,4,7,2021-02-15,1613347200,green,False,False,False,False,102.47980808947665,8.839768416926415,"SQUIRREL! Oh wait, false alarm. #AlwaysOnGuard"
dog,8.81686171425263,80.05267502624852,1,11,2024-02-05,1707091200,green,True,True,True,False,104.13609872712355,9.498543798253328,That movie about dogs on an adventure was so inspiring! 🎞️ #DoggoFilmCritic
cat,5.412607479440505,97.29770447723392,2,4,2023-12-24,1703376000,green,True,True,False,False,105.15782125308571,6.600114688541382,Spent all day judging everyone. It was exhausting being this superior.
fish,17.916441828544354,76.91894103760394,14,6,2011-12-26,1324857600,blue,True,False,False,True,83.74453983869685,8.257975354059214,"Same bowl, different day. #AquariumLife"
cat,2.3289278188179057,104.00001974412612,3,2,2022-02-05,1644019200,red,False,True,False,False,103.04026046204099,5.362253056304576,That movie with the orange cat was completely unrealistic. We're much more cunning.
cat,0.6084264617841315,105.4753292476723,2,4,2023-01-18,1674000000,red,False,False,False,False,95.05564819606616,6.665380840676811,My human thinks I can't open the food cabinet. They're so naive. #MissionImpossible
bird,31.829700743880903,73.4504669586158,15,9,2010-01-02,1262390400,gray,False,True,True,False,66.13120049578177,10.0,Theater critics loved my dawn performance. Five star reviews! 🎭
turtle,31.84209568370864,66.55864813930702,10,1,2015-01-10,1420848000,red,False,False,False,True,71.05433952075653,8.394314449684092,Moved three inches to the left. That's enough productivity for today.
dog,12.293250637908782,81.37037903963453,4,7,2021-02-21,1613865600,green,False,False,False,False,92.92296950409357,9.282109752956398,Got to lick a plate clean after dinner! SO AMAZING! BLESSED!
fish,20.635661661107914,80.04183913809517,12,2,2013-12-12,1386806400,blue,True,False,True,True,83.0941808939169,9.86417499304482,My memory isn't actually that bad. I just pretend so the humans don't suspect anything.
bird,46.193648299038315,45.736069295389775,11,5,2014-01-20,1390176000,gray,True,False,True,False,69.21047633763214,5.590111394583908,My singing was featured in the background of that new nature film. #MovieStar
dog,8.248833824125718,86.52541556990576,2,9,2023-12-12,1702339200,green,True,True,True,False,84.37901108172429,8.055533950113107,Made a new friend at the park today! BEST DAY EVER!!!
fish,28.673211031150352,70.19833874549657,13,4,2012-02-09,1328745600,mixed,False,False,True,True,84.01824437638635,9.137009717471505,Three laps around the castle. New personal record.
fish,18.545726954921104,78.12572197041857,18,1,2007-02-05,1170633600,blue,False,False,True,True,84.41729122298842,10.0,My memory isn't actually that bad. I just pretend so the humans don't suspect anything.
dog,12.787207341837647,97.64877525134071,4,7,2021-02-18,1613606400,green,False,False,False,False,113.01502336390527,8.765472108585415,Walk? Did someone say WALK? I'm ready! Let's GOOOO!
cat,6.091365442127648,94.79590618309854,3,2,2022-01-07,1641513600,red,False,True,True,False,81.91809097529155,7.393800360256856,Spent all day judging everyone. It was exhausting being this superior.
bird,15.32740879306988,80.52453186645003,10,5,2015-01-25,1422144000,gray,True,False,True,False,85.32395466703291,9.747533677416211,That scene in the film where the bird speaks? Completely unrealistic dialogue. #BadWriting
dog,19.58046040718869,66.14236416351868,1,11,2024-12-01,1733011200,green,True,False,True,False,79.30254568268825,8.106365538998013,My human came home today! Best. Day. Ever! Same as yesterday! #Loyalty
turtle,66.18520945965382,10.351518698844911,10,1,2015-01-27,1422316800,mixed,False,False,False,True,20.143675343379236,1.9192531809177473,Still thinking about that lettuce from last week. Good times.
bird,33.18044284614436,58.172991493701076,11,5,2014-12-22,1419206400,gray,True,True,True,False,62.54101449396239,10.0,"Singing since 5am. The neighborhood loves me, I'm sure of it."
cat,7.657616176814856,94.44055856564583,4,2,2021-12-08,1638921600,green,False,True,False,True,90.97513200969726,8.718263581917117,"Watched them clean up my fur from the couch. Entertaining show, 4/10."
turtle,52.739139598091406,42.118166140322856,7,5,2018-02-03,1517616000,green,False,False,False,True,43.588063578344645,4.724425968331149,Contemplated the meaning of life for six hours. Made significant progress.
dog,12.658243335676321,89.61438433270139,5,9,2020-12-20,1608422400,green,True,False,False,False,81.16758562420478,8.940691824295575,Walk? Did someone say WALK? I'm ready! Let's GOOOO!
cat,5.313244228909474,83.963644051407,3,2,2022-01-20,1642636800,red,True,True,True,False,102.44468344553502,8.815534260853292,"Watched them clean up my fur from the couch. Entertaining show, 4/10."
dog,6.8758217814798845,88.39765053783454,5,9,2020-01-27,1580083200,green,True,False,False,False,94.55964481451772,7.073753054453823,Just rolled in something AMAZING smelling! SO HAPPY RIGHT NOW!
dog,9.694887757071804,84.11507486618274,1,11,2024-12-22,1734825600,green,True,False,True,False,92.92004363285369,10.0,That movie about dogs on an adventure was so inspiring! 🎞️ #DoggoFilmCritic
fish,17.383051821353313,83.43632287592145,16,2,2009-12-09,1260316800,blue,False,False,True,True,93.17236470926824,7.394803853388172,Humans tapping on the glass again. Very original.
turtle,56.32324824525975,30.780084430722816,6,3,2019-12-25,1577232000,mixed,False,False,False,True,54.64776635026624,6.975765659745051,Moved three inches to the left. That's enough productivity for today.
bird,21.569283238198203,80.3512015141711,15,9,2010-01-09,1262995200,gray,True,True,True,False,80.0867395131221,9.004955471733835,Theater critics loved my dawn performance. Five star reviews! 🎭
bird,31.1822020656593,62.81618987643647,12,7,2013-12-08,1386460800,gray,True,True,True,False,76.94925489442059,8.07134237030842,Theater critics loved my dawn performance. Five star reviews! 🎭
fish,12.952475460791375,82.82430669969449,13,4,2012-12-12,1355270400,blue,True,False,False,True,96.77171767869763,9.010300247573491,"Same bowl, different day. #AquariumLife"
turtle,57.70851161283617,29.99120768646275,8,3,2017-12-06,1512518400,mixed,False,False,False,True,45.116123882487365,4.734577263377211,Still thinking about that lettuce from last week. Good times.
turtle,37.81068429372216,47.69403597983121,9,1,2016-02-03,1454457600,mixed,True,False,False,True,57.5776229711266,6.954923155288169,Taking a nap on my favorite rock. Living my best life. #TurtleJoy
dog,11.810960550869824,83.22988008590919,3,7,2022-02-06,1644105600,green,False,False,False,False,89.72890608816368,6.591654382579363,MY HUMAN IS HOME! I LOVE WHEN MY HUMAN IS HOME!
dog,10.353787735516754,90.15858643614433,4,7,2021-01-22,1611273600,green,False,False,False,False,108.59038777012309,8.876396394415249,"SQUIRREL! Oh wait, false alarm. #AlwaysOnGuard"
turtle,60.42805583994792,26.834019929256012,10,1,2015-02-04,1423008000,mixed,True,False,False,True,52.34913892146185,4.54592850571152,These action movies are too fast-paced. Can't keep up with the plot when everyone's rushing around. 🎥
cat,4.697353858231495,87.0831527263176,2,4,2023-01-26,1674691200,red,False,True,False,False,86.43107032119626,7.582244433677555,My human thinks I can't open the food cabinet. They're so naive. #MissionImpossible
fish,24.06967690332133,57.696164737938375,14,6,2011-02-20,1298160000,blue,False,False,False,True,93.51698589742261,8.991834303403197,New filter day. Not sure if improvement or disruption to my routine.
bird,31.191211319930673,55.763736083092205,9,7,2016-02-07,1454803200,gray,True,True,True,False,73.9032217569889,7.343580723808564,Theater critics loved my dawn performance. Five star reviews! 🎭
dog,11.284841286917915,81.025660558909,3,7,2022-02-02,1643760000,green,False,False,False,False,66.48943314269576,9.189962375613069,Played with my favorite toy for TWO HOURS! INCREDIBLE DAY!
dog,4.624799545675768,99.02615870830795,2,9,2023-01-16,1673827200,blue,False,False,True,True,80.15094093641436,7.470619934733132,Got to lick a plate clean after dinner! SO AMAZING! BLESSED!
fish,16.781618448310997,73.77534674896766,13,4,2012-01-02,1325462400,blue,False,False,False,True,75.9431978211217,10.0,"Same bowl, different day. #AquariumLife"
bird,28.69551021160103,63.19923581972906,15,9,2010-12-11,1292025600,gray,True,True,True,False,81.18732631210548,8.496673909505969,Found the perfect branch today. #HomeImprovement
bird,40.9627543975307,44.688281268619605,9,7,2016-02-14,1455408000,gray,False,True,True,False,61.63676697567344,6.667205344498342,Theater critics loved my dawn performance. Five star reviews! 🎭
turtle,53.45886798236559,37.61807003957199,10,1,2015-01-25,1422144000,green,False,False,True,False,58.04588409728531,7.052654478311391,Moved three inches to the left. That's enough productivity for today.
bird,16.248892983610677,83.94539566484318,10,5,2015-12-20,1450569600,gray,True,False,True,False,91.44767178582362,10.0,Found the perfect branch today. #HomeImprovement
dog,11.313451145070674,89.38396059204945,3,7,2022-01-15,1642204800,blue,False,False,False,False,98.94138099839772,7.437327358145331,Someone dropped food and I GOT THERE FIRST! WINNING AT LIFE!
bird,22.98171248815023,72.00911522719126,9,7,2016-01-03,1451779200,gray,False,False,True,False,78.14349262516144,9.766042131933926,Flying scenes in movies never get the aerodynamics right. #BadPhysics
turtle,42.096875488361064,50.536685464913774,5,1,2020-12-12,1607731200,mixed,True,False,True,False,53.837170124058645,6.787091487638513,Humans always rushing in movies. What's the hurry? Life is long.
cat,4.883713340208833,98.81476462248413,5,4,2020-01-18,1579305600,red,False,True,False,False,109.69771570956212,5.973395289648969,My humans watched a film about cats last night. Complete propaganda.
turtle,52.76714160074885,34.905930385358026,5,1,2020-12-08,1607385600,mixed,True,False,False,True,53.17000114647027,5.747014402936503,Taking a nap on my favorite rock. Living my best life. #TurtleJoy
turtle,42.22317906068407,48.424446747951094,6,3,2019-02-17,1550361600,mixed,False,False,True,True,76.03590568029382,6.383667855831509,Contemplated the meaning of life for six hours. Made significant progress.
dog,4.759705220714968,99.4006818921045,2,9,2023-02-17,1676592000,red,False,False,True,False,79.65166323729834,6.936207095356149,Someone dropped food and I GOT THERE FIRST! WINNING AT LIFE!
bird,28.582779077216365,65.2221974053247,8,9,2017-01-05,1483574400,gray,True,True,False,False,75.2340384412193,9.803872128808493,That scene in the film where the bird speaks? Completely unrealistic dialogue. #BadWriting
cat,4.552192272382627,94.92048202131072,4,2,2021-02-24,1614124800,red,False,True,False,False,83.15113616436943,8.694992062278533,Spent all day judging everyone. It was exhausting being this superior.
fish,27.16782005889563,74.05505382198768,20,4,2005-02-10,1107993600,blue,True,False,True,True,91.391976632592,10.0,Bubbles are overrated. I'm just saying what everyone's thinking.
fish,20.213517001960124,73.87435683376707,17,1,2008-01-20,1200787200,blue,True,False,False,True,74.7811052277755,10.0,Bubbles are overrated. I'm just saying what everyone's thinking.
bird,39.43046034183449,56.625133151131834,11,5,2014-12-24,1419379200,gray,True,True,True,False,83.96812913169036,9.525082533491881,Theater critics loved my dawn performance. Five star reviews! 🎭
cat,9.232283476135528,92.36955945799936,5,4,2020-02-25,1582588800,red,True,True,False,False,92.70439142122557,8.408507629417024,My humans watched a film about cats last night. Complete propaganda.
cat,2.7854882483208145,97.77292636562348,6,6,2019-12-17,1576540800,red,True,True,True,False,103.20192927540414,6.292116820936219,Watched a great film last night about mice. Would watch again! 🐭🎬
fish,27.3529706822235,67.88952294570684,18,1,2007-02-05,1170633600,blue,False,False,False,False,68.12932136027622,9.772945329425792,Watched the humans watching that ocean movie. So many inaccuracies.
fish,24.662251328314824,62.888589660167995,16,2,2009-01-22,1232582400,blue,False,False,True,True,92.03435911960854,9.860372030213469,Watched 'Finding Nemo' for the 100th time. Still upset about the inaccurate portrayal of marine life. 🎬
fish,8.90972601415043,98.64425647527466,14,6,2011-01-07,1294358400,green,True,False,True,True,95.45524377801877,7.069204800819836,The other fish don't appreciate my scales in this lighting.
fish,19.060125871997517,76.07821049591885,12,2,2013-12-26,1388016000,blue,False,False,False,True,98.72821646102287,7.8753679498687035,Watched the humans watching that ocean movie. So many inaccuracies.
cat,6.4111462347352575,95.42683704560073,5,4,2020-01-25,1579910400,red,True,False,False,False,87.0238158081752,6.105824087225427,That movie with the orange cat was completely unrealistic. We're much more cunning.
bird,32.70299359689276,65.7081541871485,12,7,2013-12-03,1386028800,gray,False,True,True,False,70.8993908258106,7.847386417793233,"Singing since 5am. The neighborhood loves me, I'm sure of it."
turtle,66.57536720827362,21.93150288509289,7,5,2018-12-14,1544745600,mixed,True,False,False,True,55.566259369638445,4.823333093164253,Planned my route to the food bowl. Execution scheduled for tomorrow.
cat,6.18058068713389,98.89355629334258,5,4,2020-02-19,1582070400,red,False,False,True,False,98.83092545939319,7.966098349539798,Another day of being misunderstood by my human staff. They'll learn eventually.
fish,12.851066754669182,89.16189147849263,20,4,2005-12-08,1134000000,blue,False,False,True,True,76.71245555513856,7.812294577197475,The other fish don't appreciate my scales in this lighting.
bird,36.340928379139996,47.207794391800064,12,7,2013-12-18,1387324800,gray,False,True,True,False,55.01652524921383,6.771509488116761,That scene in the film where the bird speaks? Completely unrealistic dialogue. #BadWriting
turtle,38.5687438342722,53.61166418265035,7,5,2018-01-10,1515542400,mixed,False,False,False,True,65.04703778178718,7.2440076095153145,Made it across the room today. #SpeedDemon
dog,8.342126188909978,79.34576715694924,3,7,2022-12-06,1670284800,green,True,False,False,False,92.34619562975003,8.306301632205429,Got to lick a plate clean after dinner! SO AMAZING! BLESSED!
dog,13.294955095277297,82.6194451342617,5,9,2020-02-21,1582243200,green,False,False,False,False,78.53128126899122,8.182624228934213,Made a new friend at the park today! BEST DAY EVER!!!
cat,6.9711392345330285,87.34158493021044,3,2,2022-12-02,1669939200,red,True,True,False,False,82.87207860268015,7.74221616133628,"Watched them clean up my fur from the couch. Entertaining show, 4/10."
bird,30.306688928582222,58.94462680969751,12,7,2013-01-13,1358035200,gray,True,True,True,False,88.3361300046708,8.986395581527695,Theater critics loved my dawn performance. Five star reviews! 🎭
turtle,42.7547211179817,49.463332284464315,7,5,2018-12-18,1545091200,mixed,False,False,True,True,68.73062331686985,7.5778592782170175,These action movies are too fast-paced. Can't keep up with the plot when everyone's rushing around. 🎥
cat,4.599692780159047,97.75548134575764,5,4,2020-12-11,1607644800,red,False,True,False,False,85.85590652323974,6.436845809990914,My human thinks I can't open the food cabinet. They're so naive. #MissionImpossible
fish,19.438960498722174,68.55836284165957,14,6,2011-01-17,1295222400,blue,True,False,True,True,106.63391544130678,9.609801309277481,Watched the humans watching that ocean movie. So many inaccuracies.
dog,8.299979293833673,100.91440837883705,3,7,2022-12-02,1669939200,green,True,True,False,False,80.07120985213287,5.1242811759841675,That movie about dogs on an adventure was so inspiring! 🎞️ #DoggoFilmCritic
dog,13.406427387548401,86.19244871750978,5,9,2020-12-16,1608076800,green,True,False,False,False,67.6625394114412,8.560990484239214,My human came home today! Best. Day. Ever! Same as yesterday! #Loyalty
turtle,45.84557808233002,44.65535203487103,7,5,2018-01-02,1514851200,mixed,False,False,False,True,53.76103874937995,5.358124110273339,Humans always rushing in movies. What's the hurry? Life is long.
turtle,47.382701694435966,42.704244274165816,7,5,2018-02-22,1519257600,mixed,True,False,True,True,52.69244088943297,5.28592395912142,Humans always rushing in movies. What's the hurry? Life is long.
turtle,47.65654831724918,34.19329668360998,10,1,2015-02-16,1424044800,mixed,False,False,True,True,62.86747263791795,8.267859293433927,These action movies are too fast-paced. Can't keep up with the plot when everyone's rushing around. 🎥
cat,6.394374049647239,89.01716262823568,2,4,2023-02-02,1675296000,red,True,False,True,False,90.29212115558269,7.849603133064825,My human thinks I can't open the food cabinet. They're so naive. #MissionImpossible
dog,10.762882890442635,81.76099618867423,3,7,2022-02-03,1643846400,blue,False,False,False,False,73.25812038902805,10.0,My human came home today! Best. Day. Ever! Same as yesterday! #Loyalty
fish,21.091328415762536,71.19924357562994,10,1,2015-02-20,1424390400,blue,False,False,True,True,91.50715771358843,9.755112412222921,Humans tapping on the glass again. Very original.
turtle,40.57370018667849,54.378221302268614,9,1,2016-02-26,1456444800,mixed,False,True,True,True,56.1694647359969,7.791986486224279,Watched the same leaf float by. Twice. Exciting day.
turtle,52.34766101691017,33.16761491551512,7,5,2018-01-03,1514937600,mixed,True,False,False,True,62.07573397934669,5.337033657153373,Still thinking about that lettuce from last week. Good times.
bird,35.96865863303679,58.750957602889955,14,11,2011-01-17,1295222400,gray,True,False,True,False,61.38247482077911,7.941621056772955,Watched that new avian documentary. The cinematography was stunning! 🎬
turtle,46.55597982698003,47.13495390714116,6,3,2019-12-19,1576713600,mixed,True,False,True,True,68.99098189920868,8.489721595431414,Planning my next move. ETA: Next Thursday.
bird,31.167270624722278,63.708974555749634,14,11,2011-12-26,1324857600,gray,False,True,True,False,66.16690900601259,8.996547863251664,My singing was featured in the background of that new nature film. #MovieStar
turtle,59.20770481031941,38.89179795052661,6,3,2019-01-09,1546992000,mixed,False,False,True,True,69.18581432452741,6.9100118459177775,Humans always rushing in movies. What's the hurry? Life is long.
cat,3.3971739941076553,97.37953054963992,4,2,2021-02-22,1613952000,blue,True,True,True,False,82.5910740233683,5.412041399155255,Spent all day judging everyone. It was exhausting being this superior.
fish,16.06328682279584,87.97334662169436,15,4,2010-02-03,1265155200,blue,True,True,True,True,82.81496515546664,8.465561875580445,The lighting in this tank is terrible for my complexion. #FilterNeeded
dog,9.638369158966844,97.78599509720112,5,9,2020-01-13,1578873600,green,False,False,False,False,107.98144977662288,6.368195386850953,MY HUMAN IS HOME! I LOVE WHEN MY HUMAN IS HOME!
turtle,57.80058426276372,29.97295433232798,8,3,2017-02-02,1485993600,mixed,True,False,True,True,44.70599121449691,4.872663048604223,Watched the same leaf float by. Twice. Exciting day.
turtle,20.178423402692978,90.79002756375814,10,1,2015-02-12,1423699200,mixed,False,False,True,True,85.19746637660353,8.222761039576655,Planned my route to the food bowl. Execution scheduled for tomorrow.
turtle,48.04419533528605,48.84344248732822,7,5,2018-01-27,1517011200,blue,True,False,True,True,61.93075465936377,5.506245061486322,Planned my route to the food bowl. Execution scheduled for tomorrow.
turtle,42.953196265082354,43.32477749632642,9,1,2016-02-15,1455494400,mixed,False,False,True,True,58.263255676306244,6.4250328125623195,Still thinking about that lettuce from last week. Good times.
fish,21.78725793207051,80.13420276466115,20,4,2005-02-12,1108166400,blue,False,False,True,True,64.11978130386635,10.0,Humans tapping on the glass again. Very original.
fish,19.508108953774954,73.3262548514436,16,2,2009-12-27,1261872000,blue,False,False,False,True,86.24770205147853,9.763444243978173,Three laps around the castle. New personal record.
turtle,61.42772359993778,28.903212016530908,6,3,2019-12-09,1575849600,mixed,False,False,False,True,43.13363237817044,4.05644752026036,Moved three inches to the left. That's enough productivity for today.
turtle,56.49708133469094,37.79987693033394,6,3,2019-02-12,1549929600,mixed,False,False,False,False,68.58077508155543,4.923577949865667,Humans always rushing in movies. What's the hurry? Life is long.
turtle,47.723756245068344,47.06771555996143,8,3,2017-01-22,1485043200,red,True,False,False,True,85.98486183656635,6.4652701374939,Humans always rushing in movies. What's the hurry? Life is long.
cat,2.9632235638156192,93.27756247808028,5,4,2020-12-26,1608940800,red,True,True,True,False,85.87287292914084,6.135043079024918,That movie with the orange cat was completely unrealistic. We're much more cunning.
dog,11.048744096758908,82.54329270091236,3,7,2022-02-18,1645142400,green,False,False,False,False,97.37795890790974,7.188697201398342,"SQUIRREL! Oh wait, false alarm. #AlwaysOnGuard"
bird,27.605092902189895,61.58403610582936,14,11,2011-02-09,1297209600,blue,False,True,True,False,71.06249965746494,10.0,Movie night under the stars! That flying sequence was technically inaccurate. 🎞️
turtle,47.955938569478725,50.34677626858678,6,3,2019-12-14,1576281600,mixed,True,False,False,True,47.41653585264426,8.386851779769735,Taking a nap on my favorite rock. Living my best life. #TurtleJoy
cat,2.6751631283061643,101.33315085687987,8,6,2017-01-06,1483660800,red,True,True,False,True,109.73977626077578,4.0598860448136715,My humans watched a film about cats last night. Complete propaganda.
dog,10.457942013551605,93.66681223690705,2,9,2023-12-26,1703548800,green,True,False,True,False,98.07041869725941,7.025587991603307,Walk? Did someone say WALK? I'm ready! Let's GOOOO!
bird,25.941206786406966,60.115504835400856,15,9,2010-01-16,1263600000,gray,True,True,True,False,86.61652442121733,7.034959799832745,Theater critics loved my dawn performance. Five star reviews! 🎭
cat,4.186058949788717,98.80763943802857,7,8,2018-01-27,1517011200,gray,False,True,False,False,99.78521678325855,8.72785694866883,Sitting in the window judging passersby. My theatrical viewing experience.
turtle,13.820606456963759,80.14056658192227,4,1,2021-01-02,1609545600,mixed,True,False,False,True,89.20975489569719,10.0,Watched the same leaf float by. Twice. Exciting day.
turtle,50.333904451802525,34.0303950849504,9,1,2016-02-12,1455235200,mixed,False,False,True,True,64.81750940704285,6.6058200799827596,Still thinking about that lettuce from last week. Good times.
bird,22.38855835455503,66.48255706460115,13,9,2012-12-23,1356220800,gray,True,True,True,False,82.98633289424654,8.564248523643041,Performed my song on a stage of branches this morning. The audience went wild! 🎭
cat,6.031937202090173,93.14257242738462,7,8,2018-01-15,1515974400,red,True,True,False,False,99.5809315851644,6.51726215999678,That movie with the orange cat was completely unrealistic. We're much more cunning.
cat,5.1422101475483935,92.61248794448383,6,6,2019-02-11,1549843200,red,True,True,False,False,85.81422378839757,6.637248280518432,Watched a great film last night about mice. Would watch again! 🐭🎬
dog,5.591081109140712,95.90359552809437,2,9,2023-12-16,1702684800,green,True,False,True,False,80.88197672374777,8.998734330099463,"SQUIRREL! Oh wait, false alarm. #AlwaysOnGuard"
turtle,48.96397421978473,41.818134408168596,7,5,2018-12-10,1544400000,mixed,True,False,True,True,58.61679694896185,5.7173548634396525,Watched the same leaf float by. Twice. Exciting day.
bird,31.7195012225172,65.30311979732878,15,9,2010-01-26,1264464000,gray,True,True,True,False,82.63124638287887,10.0,Theater critics loved my dawn performance. Five star reviews! 🎭
dog,16.25996361194961,79.72701842106835,1,11,2024-12-15,1734220800,green,False,True,True,False,102.14133507907346,8.92163133974334,Walk? Did someone say WALK? I'm ready! Let's GOOOO!
bird,34.79494076456552,54.25920365422043,11,5,2014-01-18,1390003200,gray,False,True,True,False,78.32152885997924,9.785703620879058,Performed my song on a stage of branches this morning. The audience went wild! 🎭
cat,2.4173576938655112,101.99345845774167,6,6,2019-02-07,1549497600,mixed,True,True,False,False,94.0564072161507,6.835236606276282,Another day of being misunderstood by my human staff. They'll learn eventually.
fish,29.715902452234403,67.15727504811954,13,4,2012-12-13,1355356800,blue,True,False,False,True,84.37461897335088,8.217810984520995,My memory isn't actually that bad. I just pretend so the humans don't suspect anything.
fish,18.625602991188,77.62700523420406,16,2,2009-12-06,1260057600,blue,True,False,False,True,77.90048777013041,10.0,"Same bowl, different day. #AquariumLife"
fish,18.60401498030426,77.77141089706225,20,4,2005-12-07,1133913600,blue,True,False,False,True,93.03532664508592,8.189875649395878,Bubbles are overrated. I'm just saying what everyone's thinking.
turtle,69.41891901137956,14.597883082912208,6,3,2019-12-22,1576972800,mixed,False,True,True,True,48.0950155565659,3.6575803057393883,Humans always rushing in movies. What's the hurry? Life is long.
dog,8.114618195619805,93.43448056572399,4,7,2021-01-04,1609718400,green,False,False,False,False,98.95072456196874,6.860498716921164,Walk? Did someone say WALK? I'm ready! Let's GOOOO!
dog,9.528590447048897,91.72731929797548,4,7,2021-12-12,1639267200,green,False,False,False,False,95.67185765825427,7.345862923195997,Played with my favorite toy for TWO HOURS! INCREDIBLE DAY!
dog,5.106003587185841,88.89059334894257,4,7,2021-12-17,1639699200,green,True,False,False,False,97.26504763503212,8.66519812433354,Just rolled in something AMAZING smelling! SO HAPPY RIGHT NOW!
dog,9.882769601509288,96.25631804412309,4,7,2021-02-26,1614297600,green,True,False,False,False,91.39905316136243,6.906489715347139,Someone dropped food and I GOT THERE FIRST! WINNING AT LIFE!
fish,19.24476715662733,75.98264365152447,20,4,2005-12-04,1133654400,blue,True,False,True,True,84.28499422902631,9.389900792763166,Bubbles are overrated. I'm just saying what everyone's thinking.
turtle,46.02166435616732,42.75771821398303,9,1,2016-01-01,1451606400,mixed,False,False,True,True,44.5727395001022,8.106330868401919,Still thinking about that lettuce from last week. Good times.
fish,20.791557543033356,81.08149842030929,19,2,2006-01-06,1136505600,red,False,True,True,True,87.10800551526269,8.582586486243294,Three laps around the castle. New personal record.
bird,23.448015147514898,75.22569341809607,9,7,2016-12-05,1480896000,gray,False,True,True,False,73.17710320306463,10.0,Flying scenes in movies never get the aerodynamics right. #BadPhysics
bird,41.7163607769792,52.681662895699795,11,5,2014-01-04,1388793600,gray,False,True,True,False,73.41024530106353,7.057588563796541,Flying scenes in movies never get the aerodynamics right. #BadPhysics
cat,5.036750874806597,97.13026067338936,5,4,2020-12-08,1607385600,red,True,True,False,False,88.41065913421288,7.662472321768972,My human thinks I can't open the food cabinet. They're so naive. #MissionImpossible
cat,3.460243957573866,101.79718523387494,2,4,2023-01-18,1674000000,red,True,True,True,False,80.7333255055488,6.749596303471216,My human thinks I can't open the food cabinet. They're so naive. #MissionImpossible
turtle,36.07515168518244,51.30844583718474,7,5,2018-02-07,1517961600,mixed,False,False,False,True,63.59141333467656,8.190970792204725,Taking a nap on my favorite rock. Living my best life. #TurtleJoy
fish,20.2366162592486,72.68198536742918,11,1,2014-02-06,1391644800,blue,True,False,False,False,77.76514967762479,8.887153704605817,Three laps around the castle. New personal record.
fish,24.592249819030666,78.28729831447728,14,6,2011-12-12,1323648000,blue,False,False,False,True,79.85688988051736,9.949721046212565,Three laps around the castle. New personal record.
bird,32.84948302391004,57.033701927574654,11,5,2014-02-05,1391558400,gray,True,True,True,False,63.858189106909926,8.827514870166349,That scene in the film where the bird speaks? Completely unrealistic dialogue. #BadWriting
fish,29.927569766800843,58.66660708879981,10,1,2015-01-24,1422057600,blue,True,False,True,True,88.28620575803404,9.442153367363845,Watched the humans watching that ocean movie. So many inaccuracies.
cat,9.014394977536346,91.19225624455365,3,2,2022-01-01,1640995200,red,False,True,False,False,90.42649273793366,8.176476695920924,Spent all day judging everyone. It was exhausting being this superior.
bird,19.766480691124357,74.15480452187225,13,9,2012-12-15,1355529600,gray,False,True,True,False,92.95956447211145,10.0,"Singing since 5am. The neighborhood loves me, I'm sure of it."
dog,5.527923556973562,96.44805491260126,4,7,2021-12-25,1640390400,green,False,False,False,False,83.77002446217855,6.725581555298338,Played with my favorite toy for TWO HOURS! INCREDIBLE DAY!
turtle,42.30274109760339,48.44425333915171,7,5,2018-02-25,1519516800,mixed,True,False,True,True,86.09617631627529,6.06401351967657,Contemplated the meaning of life for six hours. Made significant progress.
dog,12.116047235818362,83.29562857420828,1,11,2024-01-14,1705190400,green,True,False,True,True,91.71139076094138,7.3682768007551385,Played with my favorite toy for TWO HOURS! INCREDIBLE DAY!
cat,5.780012188027118,88.21140296124206,3,2,2022-01-26,1643155200,red,False,True,True,False,92.67923728398793,8.795510031186785,"Watched them clean up my fur from the couch. Entertaining show, 4/10."
dog,13.03236420161291,86.88170327219217,4,7,2021-01-12,1610409600,green,True,False,False,False,86.85253119670928,7.5917236106921955,Someone dropped food and I GOT THERE FIRST! WINNING AT LIFE!
bird,21.714985679051672,72.81129386008841,13,9,2012-02-08,1328659200,red,True,True,True,False,87.27599130215755,10.0,Flying scenes in movies never get the aerodynamics right. #BadPhysics
